"Time (ISO-YMD)","B Field - ECF x (mGauss)","B Field - ECF y (mGauss)","B Field - ECF z (mGauss)"
2019-11-19T19:21:00.000,141.819,-159.123,26.010
2019-11-19T19:21:30.000,145.759,-156.572,30.207
2019-11-19T19:22:00.000,149.795,-153.950,34.923
2019-11-19T19:22:30.000,153.893,-151.227,40.206
2019-11-19T19:23:00.000,158.015,-148.366,46.111
2019-11-19T19:23:30.000,162.107,-145.321,52.701
2019-11-19T19:24:00.000,166.100,-142.037,60.044
2019-11-19T19:24:30.000,169.899,-138.454,68.207
2019-11-19T19:25:00.000,173.377,-134.505,77.254
2019-11-19T19:25:30.000,176.379,-130.124,87.234
2019-11-19T19:26:00.000,178.712,-125.250,98.175
2019-11-19T19:26:30.000,180.160,-119.834,110.075
2019-11-19T19:27:00.000,180.479,-113.843,122.895
2019-11-19T19:27:30.000,179.415,-107.270,136.551
2019-11-19T19:28:00.000,176.713,-100.133,150.912
2019-11-19T19:28:30.000,172.133,-92.485,165.798
2019-11-19T19:29:00.000,165.459,-84.407,180.987
2019-11-19T19:29:30.000,156.521,-76.015,196.216
2019-11-19T19:30:00.000,145.200,-67.450,211.193
2019-11-19T19:30:30.000,131.438,-58.876,225.607
2019-11-19T19:31:00.000,115.247,-50.475,239.141
2019-11-19T19:31:30.000,96.707,-42.435,251.487
2019-11-19T19:32:00.000,75.963,-34.944,262.352
2019-11-19T19:32:30.000,53.223,-28.184,271.475
2019-11-19T19:33:00.000,28.747,-22.323,278.633
2019-11-19T19:33:30.000,2.834,-17.508,283.648
2019-11-19T19:34:00.000,-24.182,-13.861,286.387
2019-11-19T19:34:30.000,-51.954,-11.479,286.770
2019-11-19T19:35:00.000,-80.124,-10.432,284.762
2019-11-19T19:35:30.000,-108.339,-10.760,280.375
2019-11-19T19:36:00.000,-136.255,-12.479,273.661
2019-11-19T19:36:30.000,-163.547,-15.578,264.711
2019-11-19T19:37:00.000,-189.914,-20.026,253.647
2019-11-19T19:37:30.000,-215.082,-25.772,240.619
2019-11-19T19:38:00.000,-238.808,-32.749,225.799
2019-11-19T19:38:30.000,-260.882,-40.876,209.377
2019-11-19T19:39:00.000,-281.127,-50.060,191.558
2019-11-19T19:39:30.000,-299.402,-60.201,172.556
2019-11-19T19:40:00.000,-315.603,-71.192,152.589
2019-11-19T19:40:30.000,-329.658,-82.925,131.876
2019-11-19T19:41:00.000,-341.532,-95.288,110.634
2019-11-19T19:41:30.000,-351.221,-108.174,89.070
2019-11-19T19:42:00.000,-358.752,-121.479,67.380
2019-11-19T19:42:30.000,-364.176,-135.105,45.745
2019-11-19T19:43:00.000,-367.569,-148.962,24.329
2019-11-19T19:43:30.000,-369.023,-162.970,3.273
2019-11-19T19:44:00.000,-368.646,-177.062,-17.299
2019-11-19T19:44:30.000,-366.549,-191.179,-37.290
2019-11-19T19:45:00.000,-362.849,-205.277,-56.619
2019-11-19T19:45:30.000,-357.660,-219.322,-75.228
2019-11-19T19:46:00.000,-351.087,-233.291,-93.076
2019-11-19T19:46:30.000,-343.225,-247.171,-110.134
2019-11-19T19:47:00.000,-334.155,-260.954,-126.386
2019-11-19T19:47:30.000,-323.941,-274.639,-141.823
2019-11-19T19:48:00.000,-312.629,-288.225,-156.437
2019-11-19T19:48:30.000,-300.247,-301.712,-170.220
2019-11-19T19:49:00.000,-286.806,-315.091,-183.160
2019-11-19T19:49:30.000,-272.304,-328.347,-195.234
2019-11-19T19:50:00.000,-256.727,-341.452,-206.409
2019-11-19T19:50:30.000,-240.055,-354.365,-216.641
2019-11-19T19:51:00.000,-222.269,-367.025,-225.868
2019-11-19T19:51:30.000,-203.355,-379.356,-234.020
2019-11-19T19:52:00.000,-183.311,-391.266,-241.011
2019-11-19T19:52:30.000,-162.150,-402.645,-246.749
2019-11-19T19:53:00.000,-139.911,-413.371,-251.133
2019-11-19T19:53:30.000,-116.656,-423.313,-254.063
2019-11-19T19:54:00.000,-92.475,-432.333,-255.442
2019-11-19T19:54:30.000,-67.488,-440.293,-255.179
2019-11-19T19:55:00.000,-41.841,-447.059,-253.196
2019-11-19T19:55:30.000,-15.708,-452.506,-249.427
2019-11-19T19:56:00.000,10.716,-456.521,-243.828
2019-11-19T19:56:30.000,37.215,-459.007,-236.374
2019-11-19T19:57:00.000,63.561,-459.885,-227.061
2019-11-19T19:57:30.000,89.514,-459.096,-215.909
2019-11-19T19:58:00.000,114.829,-456.604,-202.962
2019-11-19T19:58:30.000,139.259,-452.394,-188.286
2019-11-19T19:59:00.000,162.563,-446.475,-171.971
2019-11-19T19:59:30.000,184.506,-438.877,-154.129
2019-11-19T20:00:00.000,204.863,-429.653,-134.894
2019-11-19T20:00:30.000,223.427,-418.879,-114.420
2019-11-19T20:01:00.000,240.011,-406.651,-92.879
2019-11-19T20:01:30.000,254.451,-393.086,-70.458
2019-11-19T20:02:00.000,266.610,-378.316,-47.359
2019-11-19T20:02:30.000,276.384,-362.493,-23.790
2019-11-19T20:03:00.000,283.702,-345.778,0.033
2019-11-19T20:03:30.000,288.526,-328.345,23.896
2019-11-19T20:04:00.000,290.857,-310.372,47.587
2019-11-19T20:04:30.000,290.728,-292.038,70.906
2019-11-19T20:05:00.000,288.209,-273.519,93.665
2019-11-19T20:05:30.000,283.398,-254.987,115.694
2019-11-19T20:06:00.000,276.417,-236.600,136.843
2019-11-19T20:06:30.000,267.412,-218.505,156.986
2019-11-19T20:07:00.000,256.542,-200.830,176.022
2019-11-19T20:07:30.000,243.978,-183.687,193.874
2019-11-19T20:08:00.000,229.890,-167.168,210.487
2019-11-19T20:08:30.000,214.450,-151.346,225.830
2019-11-19T20:09:00.000,197.821,-136.276,239.891
2019-11-19T20:09:30.000,180.154,-121.995,252.673
2019-11-19T20:10:00.000,161.589,-108.526,264.193
2019-11-19T20:10:30.000,142.245,-95.877,274.473
2019-11-19T20:11:00.000,122.227,-84.048,283.542
2019-11-19T20:11:30.000,101.620,-73.030,291.427
2019-11-19T20:12:00.000,80.495,-62.810,298.151
2019-11-19T20:12:30.000,58.909,-53.375,303.729
2019-11-19T20:13:00.000,36.909,-44.711,308.166
2019-11-19T20:13:30.000,14.535,-36.812,311.456
2019-11-19T20:14:00.000,-8.173,-29.674,313.582
2019-11-19T20:14:30.000,-31.172,-23.304,314.516
2019-11-19T20:15:00.000,-54.410,-17.713,314.220
2019-11-19T20:15:30.000,-77.826,-12.924,312.655
2019-11-19T20:16:00.000,-101.341,-8.965,309.776
2019-11-19T20:16:30.000,-124.862,-5.869,305.546
2019-11-19T20:17:00.000,-148.278,-3.673,299.933
2019-11-19T20:17:30.000,-171.464,-2.415,292.919
2019-11-19T20:18:00.000,-194.281,-2.130,284.502
2019-11-19T20:18:30.000,-216.578,-2.850,274.697
2019-11-19T20:19:00.000,-238.201,-4.597,263.542
2019-11-19T20:19:30.000,-258.994,-7.387,251.094
2019-11-19T20:20:00.000,-278.803,-11.226,237.430
2019-11-19T20:20:30.000,-297.481,-16.106,222.646
2019-11-19T20:21:00.000,-314.892,-22.010,206.855
2019-11-19T20:21:30.000,-330.913,-28.907,190.182
2019-11-19T20:22:00.000,-345.438,-36.758,172.763
2019-11-19T20:22:30.000,-358.377,-45.511,154.740
2019-11-19T20:23:00.000,-369.659,-55.108,136.260
2019-11-19T20:23:30.000,-379.229,-65.480,117.470
2019-11-19T20:24:00.000,-387.053,-76.553,98.515
2019-11-19T20:24:30.000,-393.112,-88.249,79.539
2019-11-19T20:25:00.000,-397.405,-100.483,60.675
2019-11-19T20:25:30.000,-399.946,-113.171,42.054
2019-11-19T20:26:00.000,-400.762,-126.227,23.792
2019-11-19T20:26:30.000,-399.893,-139.563,5.999
2019-11-19T20:27:00.000,-397.387,-153.095,-11.229
2019-11-19T20:27:30.000,-393.302,-166.741,-27.805
2019-11-19T20:28:00.000,-387.700,-180.422,-43.656
2019-11-19T20:28:30.000,-380.645,-194.063,-58.717
2019-11-19T20:29:00.000,-372.203,-207.591,-72.935
2019-11-19T20:29:30.000,-362.437,-220.936,-86.263
2019-11-19T20:30:00.000,-351.408,-234.032,-98.661
2019-11-19T20:30:30.000,-339.174,-246.813,-110.092
2019-11-19T20:31:00.000,-325.788,-259.210,-120.520
2019-11-19T20:31:30.000,-311.303,-271.156,-129.910
2019-11-19T20:32:00.000,-295.771,-282.579,-138.222
2019-11-19T20:32:30.000,-279.248,-293.402,-145.417
2019-11-19T20:33:00.000,-261.793,-303.544,-151.449
2019-11-19T20:33:30.000,-243.477,-312.920,-156.271
2019-11-19T20:34:00.000,-224.384,-321.439,-159.837
2019-11-19T20:34:30.000,-204.611,-329.010,-162.101
2019-11-19T20:35:00.000,-184.276,-335.539,-163.024
2019-11-19T20:35:30.000,-163.516,-340.936,-162.574
2019-11-19T20:36:00.000,-142.488,-345.118,-160.735
2019-11-19T20:36:30.000,-121.367,-348.012,-157.507
2019-11-19T20:37:00.000,-100.345,-349.560,-152.908
2019-11-19T20:37:30.000,-79.626,-349.721,-146.984
2019-11-19T20:38:00.000,-59.419,-348.480,-139.803
2019-11-19T20:38:30.000,-39.937,-345.846,-131.458
2019-11-19T20:39:00.000,-21.383,-341.856,-122.068
2019-11-19T20:39:30.000,-3.947,-336.577,-111.772
2019-11-19T20:40:00.000,12.199,-330.102,-100.729
2019-11-19T20:40:30.000,26.912,-322.554,-89.111
2019-11-19T20:41:00.000,40.082,-314.078,-77.095
2019-11-19T20:41:30.000,51.632,-304.837,-64.864
2019-11-19T20:42:00.000,61.526,-295.010,-52.594
2019-11-19T20:42:30.000,69.765,-284.783,-40.452
2019-11-19T20:43:00.000,76.386,-274.343,-28.588
2019-11-19T20:43:30.000,81.465,-263.873,-17.135
2019-11-19T20:44:00.000,85.104,-253.546,-6.202
2019-11-19T20:44:30.000,87.435,-243.518,4.128
2019-11-19T20:45:00.000,88.607,-233.928,13.796
2019-11-19T20:45:30.000,88.784,-224.889,22.770
2019-11-19T20:46:00.000,88.140,-216.490,31.043
2019-11-19T20:46:30.000,86.847,-208.794,38.632
2019-11-19T20:47:00.000,85.075,-201.837,45.575
2019-11-19T20:47:30.000,82.984,-195.630,51.929
2019-11-19T20:48:00.000,80.720,-190.160,57.764
2019-11-19T20:48:30.000,78.409,-185.393,63.165
2019-11-19T20:49:00.000,76.158,-181.276,68.222
2019-11-19T20:49:30.000,74.049,-177.742,73.030
2019-11-19T20:50:00.000,72.141,-174.712,77.684
2019-11-19T20:50:30.000,70.469,-172.103,82.275
2019-11-19T20:51:00.000,69.044,-169.826,86.890
2019-11-19T20:51:30.000,67.860,-167.793,91.604
2019-11-19T20:52:00.000,66.894,-165.922,96.486
2019-11-19T20:52:30.000,66.107,-164.131,101.592
2019-11-19T20:53:00.000,65.455,-162.348,106.969
2019-11-19T20:53:30.000,64.882,-160.504,112.657
2019-11-19T20:54:00.000,64.333,-158.535,118.685
2019-11-19T20:54:30.000,63.745,-156.380,125.078
2019-11-19T20:55:00.000,63.053,-153.977,131.856
2019-11-19T20:55:30.000,62.186,-151.265,139.032
2019-11-19T20:56:00.000,61.067,-148.177,146.614
2019-11-19T20:56:30.000,59.608,-144.647,154.600
2019-11-19T20:57:00.000,57.709,-140.603,162.975
2019-11-19T20:57:30.000,55.259,-135.976,171.711
2019-11-19T20:58:00.000,52.131,-130.701,180.756
2019-11-19T20:58:30.000,48.191,-124.722,190.036
2019-11-19T20:59:00.000,43.296,-118.000,199.450
2019-11-19T20:59:30.000,37.305,-110.514,208.867
2019-11-19T21:00:00.000,30.082,-102.272,218.130
2019-11-19T21:00:30.000,21.508,-93.311,227.056
2019-11-19T21:01:00.000,11.488,-83.698,235.444
2019-11-19T21:01:30.000,-0.042,-73.535,243.078
2019-11-19T21:02:00.000,-13.108,-62.952,249.741
2019-11-19T21:02:30.000,-27.694,-52.109,255.220
2019-11-19T21:03:00.000,-43.740,-41.181,259.315
2019-11-19T21:03:30.000,-61.142,-30.361,261.851
2019-11-19T21:04:00.000,-79.759,-19.847,262.682
2019-11-19T21:04:30.000,-99.415,-9.837,261.695
2019-11-19T21:05:00.000,-119.905,-0.521,258.817
2019-11-19T21:05:30.000,-141.004,7.924,254.014
2019-11-19T21:06:00.000,-162.476,15.341,247.288
2019-11-19T21:06:30.000,-184.078,21.591,238.682
2019-11-19T21:07:00.000,-205.568,26.560,228.266
2019-11-19T21:07:30.000,-226.711,30.161,216.144
2019-11-19T21:08:00.000,-247.284,32.328,202.443
2019-11-19T21:08:30.000,-267.078,33.022,187.309
2019-11-19T21:09:00.000,-285.901,32.229,170.906
2019-11-19T21:09:30.000,-303.584,29.953,153.408
2019-11-19T21:10:00.000,-319.977,26.225,134.999
2019-11-19T21:10:30.000,-334.954,21.090,115.867
2019-11-19T21:11:00.000,-348.415,14.612,96.201
2019-11-19T21:11:30.000,-360.283,6.871,76.185
2019-11-19T21:12:00.000,-370.505,-2.042,56.001
2019-11-19T21:12:30.000,-379.057,-12.029,35.819
2019-11-19T21:13:00.000,-385.933,-22.983,15.800
2019-11-19T21:13:30.000,-391.152,-34.795,-3.911
2019-11-19T21:14:00.000,-394.753,-47.358,-23.183
2019-11-19T21:14:30.000,-396.790,-60.568,-41.902
2019-11-19T21:15:00.000,-397.331,-74.324,-59.971
2019-11-19T21:15:30.000,-396.456,-88.537,-77.310
2019-11-19T21:16:00.000,-394.250,-103.126,-93.855
2019-11-19T21:16:30.000,-390.802,-118.021,-109.557
2019-11-19T21:17:00.000,-386.203,-133.164,-124.381
2019-11-19T21:17:30.000,-380.539,-148.509,-138.303
2019-11-19T21:18:00.000,-373.888,-164.022,-151.310
2019-11-19T21:18:30.000,-366.322,-179.679,-163.393
2019-11-19T21:19:00.000,-357.900,-195.466,-174.549
2019-11-19T21:19:30.000,-348.667,-211.374,-184.775
2019-11-19T21:20:00.000,-338.654,-227.399,-194.067
2019-11-19T21:20:30.000,-327.876,-243.537,-202.416
2019-11-19T21:21:00.000,-316.334,-259.780,-209.805
2019-11-19T21:21:30.000,-304.017,-276.112,-216.207
2019-11-19T21:22:00.000,-290.902,-292.506,-221.587
2019-11-19T21:22:30.000,-276.961,-308.919,-225.895
2019-11-19T21:23:00.000,-262.165,-325.289,-229.074
2019-11-19T21:23:30.000,-246.488,-341.534,-231.056
2019-11-19T21:24:00.000,-229.914,-357.554,-231.766
2019-11-19T21:24:30.000,-212.441,-373.226,-231.127
2019-11-19T21:25:00.000,-194.086,-388.411,-229.064
2019-11-19T21:25:30.000,-174.887,-402.956,-225.505
2019-11-19T21:26:00.000,-154.907,-416.698,-220.391
2019-11-19T21:26:30.000,-134.232,-429.469,-213.672
2019-11-19T21:27:00.000,-112.972,-441.103,-205.316
2019-11-19T21:27:30.000,-91.260,-451.437,-195.310
2019-11-19T21:28:00.000,-69.245,-460.319,-183.658
2019-11-19T21:28:30.000,-47.093,-467.608,-170.386
2019-11-19T21:29:00.000,-24.983,-473.182,-155.538
2019-11-19T21:29:30.000,-3.101,-476.932,-139.178
2019-11-19T21:30:00.000,18.362,-478.769,-121.388
2019-11-19T21:30:30.000,39.210,-478.623,-102.268
2019-11-19T21:31:00.000,59.251,-476.445,-81.933
2019-11-19T21:31:30.000,78.293,-472.202,-60.515
2019-11-19T21:32:00.000,96.151,-465.884,-38.161
2019-11-19T21:32:30.000,112.646,-457.500,-15.030
2019-11-19T21:33:00.000,127.610,-447.080,8.706
2019-11-19T21:33:30.000,140.885,-434.677,32.862
2019-11-19T21:34:00.000,152.331,-420.363,57.247
2019-11-19T21:34:30.000,161.822,-404.235,81.662
2019-11-19T21:35:00.000,169.255,-386.410,105.904
2019-11-19T21:35:30.000,174.547,-367.027,129.772
2019-11-19T21:36:00.000,177.640,-346.241,153.066
2019-11-19T21:36:30.000,178.500,-324.227,175.594
2019-11-19T21:37:00.000,177.119,-301.171,197.177
2019-11-19T21:37:30.000,173.514,-277.272,217.647
2019-11-19T21:38:00.000,167.727,-252.733,236.853
2019-11-19T21:38:30.000,159.823,-227.761,254.663
2019-11-19T21:39:00.000,149.889,-202.560,270.966
2019-11-19T21:39:30.000,138.029,-177.330,285.671
2019-11-19T21:40:00.000,124.363,-152.262,298.708
2019-11-19T21:40:30.000,109.025,-127.534,310.027
2019-11-19T21:41:00.000,92.155,-103.308,319.597
2019-11-19T21:41:30.000,73.902,-79.733,327.403
2019-11-19T21:42:00.000,54.416,-56.936,333.447
2019-11-19T21:42:30.000,33.846,-35.030,337.740
2019-11-19T21:43:00.000,12.338,-14.109,340.304
2019-11-19T21:43:30.000,-9.965,5.748,341.165
2019-11-19T21:44:00.000,-32.929,24.475,340.354
2019-11-19T21:44:30.000,-56.422,42.016,337.904
2019-11-19T21:45:00.000,-80.320,58.323,333.846
2019-11-19T21:45:30.000,-104.503,73.351,328.214
2019-11-19T21:46:00.000,-128.852,87.059,321.039
2019-11-19T21:46:30.000,-153.250,99.403,312.357
2019-11-19T21:47:00.000,-177.578,110.341,302.204
2019-11-19T21:47:30.000,-201.713,119.827,290.626
2019-11-19T21:48:00.000,-225.531,127.817,277.674
2019-11-19T21:48:30.000,-248.903,134.267,263.411
2019-11-19T21:49:00.000,-271.696,139.140,247.915
2019-11-19T21:49:30.000,-293.777,142.403,231.273
2019-11-19T21:50:00.000,-315.014,144.034,213.590
2019-11-19T21:50:30.000,-335.278,144.020,194.983
2019-11-19T21:51:00.000,-354.447,142.365,175.579
2019-11-19T21:51:30.000,-372.408,139.086,155.516
2019-11-19T21:52:00.000,-389.058,134.215,134.938
2019-11-19T21:52:30.000,-404.309,127.798,113.991
2019-11-19T21:53:00.000,-418.084,119.895,92.824
2019-11-19T21:53:30.000,-430.322,110.579,71.582
2019-11-19T21:54:00.000,-440.979,99.930,50.406
2019-11-19T21:54:30.000,-450.020,88.040,29.432
2019-11-19T21:55:00.000,-457.426,75.006,8.788
2019-11-19T21:55:30.000,-463.190,60.930,-11.405
2019-11-19T21:56:00.000,-467.317,45.919,-31.035
2019-11-19T21:56:30.000,-469.821,30.080,-50.000
2019-11-19T21:57:00.000,-470.725,13.524,-68.204
2019-11-19T21:57:30.000,-470.063,-3.640,-85.564
2019-11-19T21:58:00.000,-467.874,-21.304,-102.002
2019-11-19T21:58:30.000,-464.205,-39.359,-117.452
2019-11-19T21:59:00.000,-459.107,-57.701,-131.856
2019-11-19T21:59:30.000,-452.635,-76.227,-145.164
2019-11-19T22:00:00.000,-444.849,-94.838,-157.335
2019-11-19T22:00:30.000,-435.808,-113.439,-168.335
2019-11-19T22:01:00.000,-425.573,-131.936,-178.137
2019-11-19T22:01:30.000,-414.204,-150.240,-186.718
2019-11-19T22:02:00.000,-401.763,-168.262,-194.063
2019-11-19T22:02:30.000,-388.308,-185.917,-200.159
2019-11-19T22:03:00.000,-373.899,-203.120,-204.997
2019-11-19T22:03:30.000,-358.595,-219.784,-208.571
2019-11-19T22:04:00.000,-342.458,-235.825,-210.877
2019-11-19T22:04:30.000,-325.551,-251.157,-211.915
2019-11-19T22:05:00.000,-307.942,-265.694,-211.686
2019-11-19T22:05:30.000,-289.701,-279.348,-210.195
2019-11-19T22:06:00.000,-270.908,-292.033,-207.452
2019-11-19T22:06:30.000,-251.647,-303.662,-203.470
2019-11-19T22:07:00.000,-232.013,-314.151,-198.270
2019-11-19T22:07:30.000,-212.108,-323.418,-191.878
2019-11-19T22:08:00.000,-192.044,-331.386,-184.332
2019-11-19T22:08:30.000,-171.943,-337.987,-175.677
2019-11-19T22:09:00.000,-151.935,-343.159,-165.971
2019-11-19T22:09:30.000,-132.160,-346.857,-155.285
2019-11-19T22:10:00.000,-112.759,-349.049,-143.702
2019-11-19T22:10:30.000,-93.879,-349.722,-131.318
2019-11-19T22:11:00.000,-75.666,-348.884,-118.241
2019-11-19T22:11:30.000,-58.259,-346.565,-104.588
2019-11-19T22:12:00.000,-41.790,-342.819,-90.483
2019-11-19T22:12:30.000,-26.377,-337.725,-76.053
2019-11-19T22:13:00.000,-12.123,-331.379,-61.427
2019-11-19T22:13:30.000,0.892,-323.898,-46.726
2019-11-19T22:14:00.000,12.605,-315.412,-32.066
2019-11-19T22:14:30.000,22.978,-306.063,-17.550
2019-11-19T22:15:00.000,31.993,-295.993,-3.267
2019-11-19T22:15:30.000,39.652,-285.347,10.705
2019-11-19T22:16:00.000,45.975,-274.263,24.307
2019-11-19T22:16:30.000,50.995,-262.872,37.490
2019-11-19T22:17:00.000,54.759,-251.293,50.220
2019-11-19T22:17:30.000,57.323,-239.632,62.471
2019-11-19T22:18:00.000,58.749,-227.983,74.225
2019-11-19T22:18:30.000,59.105,-216.429,85.471
2019-11-19T22:19:00.000,58.464,-205.039,96.204
2019-11-19T22:19:30.000,56.902,-193.872,106.422
2019-11-19T22:20:00.000,54.496,-182.978,116.127
2019-11-19T22:20:30.000,51.329,-172.394,125.326
2019-11-19T22:21:00.000,47.480,-162.150,134.031
2019-11-19T22:21:30.000,43.031,-152.261,142.260
2019-11-19T22:22:00.000,38.060,-142.735,150.034
2019-11-19T22:22:30.000,32.642,-133.564,157.379
2019-11-19T22:23:00.000,26.842,-124.732,164.324
2019-11-19T22:23:30.000,20.719,-116.209,170.897
2019-11-19T22:24:00.000,14.320,-107.959,177.124
2019-11-19T22:24:30.000,7.680,-99.937,183.030
2019-11-19T22:25:00.000,0.823,-92.096,188.631
2019-11-19T22:25:30.000,-6.234,-84.388,193.935
2019-11-19T22:26:00.000,-13.487,-76.766,198.945
2019-11-19T22:26:30.000,-20.935,-69.190,203.653
2019-11-19T22:27:00.000,-28.582,-61.624,208.048
2019-11-19T22:27:30.000,-36.433,-54.038,212.111
2019-11-19T22:28:00.000,-44.493,-46.408,215.819
2019-11-19T22:28:30.000,-52.766,-38.717,219.151
2019-11-19T22:29:00.000,-61.256,-30.946,222.078
2019-11-19T22:29:30.000,-69.969,-23.082,224.577
2019-11-19T22:30:00.000,-78.910,-15.109,226.616
2019-11-19T22:30:30.000,-88.089,-7.015,228.166
2019-11-19T22:31:00.000,-97.521,1.211,229.188
2019-11-19T22:31:30.000,-107.225,9.577,229.639
2019-11-19T22:32:00.000,-117.225,18.081,229.467
2019-11-19T22:32:30.000,-127.547,26.712,228.615
2019-11-19T22:33:00.000,-138.219,35.442,227.013
2019-11-19T22:33:30.000,-149.265,44.229,224.591
2019-11-19T22:34:00.000,-160.702,53.006,221.273
2019-11-19T22:34:30.000,-172.536,61.692,216.987
2019-11-19T22:35:00.000,-184.759,70.184,211.668
2019-11-19T22:35:30.000,-197.346,78.363,205.259
2019-11-19T22:36:00.000,-210.253,86.100,197.722
2019-11-19T22:36:30.000,-223.419,93.261,189.035
2019-11-19T22:37:00.000,-236.766,99.709,179.200
2019-11-19T22:37:30.000,-250.200,105.313,168.240
2019-11-19T22:38:00.000,-263.618,109.952,156.199
2019-11-19T22:38:30.000,-276.908,113.520,143.144
2019-11-19T22:39:00.000,-289.955,115.929,129.158
2019-11-19T22:39:30.000,-302.645,117.109,114.342
2019-11-19T22:40:00.000,-314.868,117.009,98.807
2019-11-19T22:40:30.000,-326.520,115.600,82.674
2019-11-19T22:41:00.000,-337.507,112.870,66.069
2019-11-19T22:41:30.000,-347.745,108.824,49.123
2019-11-19T22:42:00.000,-357.161,103.484,31.966
2019-11-19T22:42:30.000,-365.696,96.883,14.727
2019-11-19T22:43:00.000,-373.301,89.066,-2.466
2019-11-19T22:43:30.000,-379.943,80.091,-19.491
2019-11-19T22:44:00.000,-385.598,70.019,-36.230
2019-11-19T22:44:30.000,-390.253,58.921,-52.573
2019-11-19T22:45:00.000,-393.909,46.873,-68.416
2019-11-19T22:45:30.000,-396.573,33.953,-83.666
2019-11-19T22:46:00.000,-398.266,20.243,-98.237
2019-11-19T22:46:30.000,-399.012,5.824,-112.055
2019-11-19T22:47:00.000,-398.846,-9.221,-125.054
2019-11-19T22:47:30.000,-397.805,-24.815,-137.183
2019-11-19T22:48:00.000,-395.932,-40.882,-148.398
2019-11-19T22:48:30.000,-393.273,-57.353,-158.667
2019-11-19T22:49:00.000,-389.872,-74.164,-167.967
2019-11-19T22:49:30.000,-385.775,-91.261,-176.282
2019-11-19T22:50:00.000,-381.022,-108.593,-183.605
2019-11-19T22:50:30.000,-375.651,-126.123,-189.932
2019-11-19T22:51:00.000,-369.691,-143.818,-195.259
2019-11-19T22:51:30.000,-363.164,-161.653,-199.583
2019-11-19T22:52:00.000,-356.081,-179.606,-202.901
2019-11-19T22:52:30.000,-348.445,-197.658,-205.198
2019-11-19T22:53:00.000,-340.247,-215.786,-206.457
2019-11-19T22:53:30.000,-331.468,-233.963,-206.649
2019-11-19T22:54:00.000,-322.084,-252.151,-205.736
2019-11-19T22:54:30.000,-312.062,-270.296,-203.674
2019-11-19T22:55:00.000,-301.372,-288.328,-200.407
2019-11-19T22:55:30.000,-289.982,-306.157,-195.878
2019-11-19T22:56:00.000,-277.870,-323.671,-190.029
2019-11-19T22:56:30.000,-265.023,-340.736,-182.805
2019-11-19T22:57:00.000,-251.442,-357.202,-174.159
2019-11-19T22:57:30.000,-237.145,-372.902,-164.056
2019-11-19T22:58:00.000,-222.171,-387.658,-152.477
2019-11-19T22:58:30.000,-206.575,-401.288,-139.420
2019-11-19T22:59:00.000,-190.432,-413.609,-124.907
2019-11-19T22:59:30.000,-173.836,-424.444,-108.976
2019-11-19T23:00:00.000,-156.893,-433.627,-91.689
